"cursed_daedra_heart","Cursed Daedra Heart","CursedDaedraHeart","LoreRim - Alchemy Tweaks.esp","LoreRim - Alchemy Tweaks.esp","6E000803","FECD1803","dispel","Dispel","REQ_Alch_Dispel","Requiem.esp","Requiem - Alchemy Redone.esp","0AAD3A55","7FAD3A55","positive","1","10.000000","0","0.500000","500"
"dragon_bile","Dragon Bile","DH_DragonBile","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000804","FE9CF804","weakness_to_poison","Weakness to Poison","REQ_Alch_WeaknessPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090042","00090042","negative","4","12.000000","30","0.250000","50"
"dragon_rheum","Dragon Rheum","DH_DragonRheum","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000803","FE9CF803","damage_health","Damage Health","REQ_Alch_DamageHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB42","0003EB42","negative","1","16.000000","0","0.250000","50"
"dragon_rheum","Dragon Rheum","DH_DragonRheum","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000803","FE9CF803","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","2","2.000000","20","0.250000","50"
"dragon_rheum","Dragon Rheum","DH_DragonRheum","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000803","FE9CF803","restore_magicka","Restore Magicka","REQ_Alch_RestoreMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB17","0003EB17","positive","3","2.000000","20","0.250000","50"
"dragon_rheum","Dragon Rheum","DH_DragonRheum","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000803","FE9CF803","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","4","2.000000","20","0.250000","50"
"dragon_heartscales","Dragon Heartscales","DH_DragonHeartscales","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000801","FE9CF801","resist_fire","Resist Fire","REQ_Alch_ResistFire","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEA","0003EAEA","positive","1","8.000000","120","0.400000","100"
"dragon_heartscales","Dragon Heartscales","DH_DragonHeartscales","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000801","FE9CF801","resist_frost","Resist Frost","REQ_Alch_ResistFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEB","0003EAEB","positive","2","8.000000","120","0.400000","100"
"dragon_heartscales","Dragon Heartscales","DH_DragonHeartscales","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000801","FE9CF801","resist_shock","Resist Shock","REQ_Alch_ResistShock","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEC","0003EAEC","positive","3","8.000000","120","0.400000","100"
"dragon_heartscales","Dragon Heartscales","DH_DragonHeartscales","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000801","FE9CF801","resist_poison","Resist Poison","REQ_Alch_ResistPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090041","00090041","positive","4","12.000000","120","0.400000","100"
"dragon_blood","Dragon Blood","DH_DragonBlood","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000800","FE9CF800","frenzy","Frenzy","REQ_Alch_Frenzy","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F29","00073F29","negative","1","4.000000","15","0.250000","50"
"dragon_blood","Dragon Blood","DH_DragonBlood","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000800","FE9CF800","fortify_health_regeneration","Fortify Health Regeneration","REQ_Alch_FortifyHealthRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB06","0003EB06","positive","2","32.000000","300","0.250000","50"
"dragon_blood","Dragon Blood","DH_DragonBlood","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000800","FE9CF800","fortify_magicka_regeneration","Fortify Magicka Regeneration","REQ_Alch_FortifyMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB07","0003EB07","positive","3","32.000000","300","0.250000","50"
"dragon_blood","Dragon Blood","DH_DragonBlood","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000800","FE9CF800","fortify_stamina_regeneration","Fortify Stamina Regeneration","REQ_Alch_FortifyStaminaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB08","0003EB08","positive","4","32.000000","300","0.250000","50"
"dragon_claw","Dragon Claw","DH_DragonClaw","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000014","FE9CF014","fortify_one_handed","Fortify One-Handed","REQ_Alch_FortifyDamage_OneHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB19","0003EB19","positive","1","4.000000","120","0.250000","100"
"dragon_claw","Dragon Claw","DH_DragonClaw","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000014","FE9CF014","fortify_two_handed","Fortify Two-Handed","REQ_Alch_FortifyDamage_TwoHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1A","0003EB1A","positive","2","4.000000","120","0.250000","100"
"dragon_claw","Dragon Claw","DH_DragonClaw","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000014","FE9CF014","fortify_marksman","Fortify Marksman","REQ_Alch_FortifyDamage_Marksman","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1B","0003EB1B","positive","3","4.000000","120","0.250000","100"
"dragon_claw","Dragon Claw","DH_DragonClaw","DragonHunting.esp","LoreRim - Alchemy Tweaks.esp","05000014","FE9CF014","fortify_destruction","Fortify Destruction","REQ_Alch_FortifyDestruction","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB26","0003EB26","positive","4","4.000000","120","0.250000","100"
"golden_feathers","Golden Feathers","Haiku_GoldenFeathers","Ascend - Hidden Peaks of Skyrim.esp","LoreRim - Alchemy Tweaks.esp","05000A2F","FE70FA2F","resist_fall_damage","Resist Fall Damage","Haiku_AlchFallDamage","Ascend - Hidden Peaks of Skyrim.esp","Ascend - Hidden Peaks of Skyrim.esp","05000A36","FE70FA36","negative","1","1.000000","120","0.100000","15"
"golden_feathers","Golden Feathers","Haiku_GoldenFeathers","Ascend - Hidden Peaks of Skyrim.esp","LoreRim - Alchemy Tweaks.esp","05000A2F","FE70FA2F","resist_frost","Resist Frost","REQ_Alch_ResistFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEB","0003EAEB","positive","2","4.000000","120","0.100000","15"
"golden_feathers","Golden Feathers","Haiku_GoldenFeathers","Ascend - Hidden Peaks of Skyrim.esp","LoreRim - Alchemy Tweaks.esp","05000A2F","FE70FA2F","cure_disease","Cure Disease","REQ_Alch_CureDisease","Skyrim.esm","Requiem - Alchemy Redone.esp","000AE722","000AE722","positive","3","5.000000","0","0.100000","15"
"golden_feathers","Golden Feathers","Haiku_GoldenFeathers","Ascend - Hidden Peaks of Skyrim.esp","LoreRim - Alchemy Tweaks.esp","05000A2F","FE70FA2F","invisibility","Invisibility","REQ_Alch_Invisibillity","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB3D","0003EB3D","positive","4","0.000000","4","0.100000","15"
"eagle_beak","Eagle Beak","HawkBeaksmalleagle","mihailhawkandtern.esp","LoreRim - Alchemy Tweaks.esp","06000823","FE6F2823","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","1","1.000000","20","0.250000","20"
"eagle_beak","Eagle Beak","HawkBeaksmalleagle","mihailhawkandtern.esp","LoreRim - Alchemy Tweaks.esp","06000823","FE6F2823","resist_frost","Resist Frost","REQ_Alch_ResistFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEB","0003EAEB","positive","2","4.000000","60","0.250000","20"
"eagle_beak","Eagle Beak","HawkBeaksmalleagle","mihailhawkandtern.esp","LoreRim - Alchemy Tweaks.esp","06000823","FE6F2823","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","3","4.000000","600","0.250000","20"
"eagle_beak","Eagle Beak","HawkBeaksmalleagle","mihailhawkandtern.esp","LoreRim - Alchemy Tweaks.esp","06000823","FE6F2823","resist_shock","Resist Shock","REQ_Alch_ResistShock","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEC","0003EAEC","positive","4","4.000000","120","0.250000","20"
"eagle_feathers","Eagle Feathers","HawkFeatherseaglesmall","mihailhawkandtern.esp","LoreRim - Alchemy Tweaks.esp","06000822","FE6F2822","cure_disease","Cure Disease","REQ_Alch_CureDisease","Skyrim.esm","Requiem - Alchemy Redone.esp","000AE722","000AE722","positive","1","5.000000","0","0.100000","20"
"eagle_feathers","Eagle Feathers","HawkFeatherseaglesmall","mihailhawkandtern.esp","LoreRim - Alchemy Tweaks.esp","06000822","FE6F2822","fortify_speed","Fortify Speed","REQ_Alch_FortifySpeed","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1F","0003EB1F","positive","2","1.000000","120","0.100000","20"
"eagle_feathers","Eagle Feathers","HawkFeatherseaglesmall","mihailhawkandtern.esp","LoreRim - Alchemy Tweaks.esp","06000822","FE6F2822","fortify_one_handed","Fortify One-Handed","REQ_Alch_FortifyDamage_OneHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB19","0003EB19","positive","3","4.000000","120","0.100000","20"
"eagle_feathers","Eagle Feathers","HawkFeatherseaglesmall","mihailhawkandtern.esp","LoreRim - Alchemy Tweaks.esp","06000822","FE6F2822","fortify_sneak","Fortify Sneak","REQ_Alch_FortifySneak","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB22","0003EB22","positive","4","4.000000","120","0.100000","20"
"cliff_racer_plume","Cliff Racer Plume","mihailcliffracer_lootDUPLICATE003","mihailcliffracer_FLY.esp","LoreRim - Alchemy Tweaks.esp","05000817","FE6EF817","lingering_damage_magicka","Lingering Damage Magicka","REQ_Alch_LingeringDamageMagicka","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0010DE5F","0010DE5F","negative","1","2.000000","15","0.050000","15"
"cliff_racer_plume","Cliff Racer Plume","mihailcliffracer_lootDUPLICATE003","mihailcliffracer_FLY.esp","LoreRim - Alchemy Tweaks.esp","05000817","FE6EF817","fortify_alteration","Fortify Alteration","REQ_Alch_FortifyAlteration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB24","0003EB24","positive","2","4.000000","120","0.050000","15"
"cliff_racer_plume","Cliff Racer Plume","mihailcliffracer_lootDUPLICATE003","mihailcliffracer_FLY.esp","LoreRim - Alchemy Tweaks.esp","05000817","FE6EF817","lingering_damage_health","Lingering Damage Health","REQ_Alch_LingeringDamageHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0010AA4A","0010AA4A","negative","3","1.000000","15","0.050000","15"
"cliff_racer_plume","Cliff Racer Plume","mihailcliffracer_lootDUPLICATE003","mihailcliffracer_FLY.esp","LoreRim - Alchemy Tweaks.esp","05000817","FE6EF817","fortify_jump","Fortify Jump","REQ_Alch_FortifyEnchanting","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0003EB29","0003EB29","positive","4","20.000000","120","0.050000","15"
"minotaur_horn","Minotaur Horn","MinotaurHorn","1Minotaurs.esp","LoreRim - Alchemy Tweaks.esp","0500080A","FE6EB80A","resist_poison","Resist Poison","REQ_Alch_ResistPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090041","00090041","positive","1","6.000000","120","0.400000","110"
"minotaur_horn","Minotaur Horn","MinotaurHorn","1Minotaurs.esp","LoreRim - Alchemy Tweaks.esp","0500080A","FE6EB80A","damage_magicka_regeneration","Damage Magicka Regeneration","REQ_Alch_DamageMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2B","00073F2B","negative","2","32.000000","60","0.400000","110"
"minotaur_horn","Minotaur Horn","MinotaurHorn","1Minotaurs.esp","LoreRim - Alchemy Tweaks.esp","0500080A","FE6EB80A","fortify_health_regeneration","Fortify Health Regeneration","REQ_Alch_FortifyHealthRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB06","0003EB06","positive","3","16.000000","300","0.400000","110"
"minotaur_horn","Minotaur Horn","MinotaurHorn","1Minotaurs.esp","LoreRim - Alchemy Tweaks.esp","0500080A","FE6EB80A","fortify_magicka_regeneration","Fortify Magicka Regeneration","REQ_Alch_FortifyMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB07","0003EB07","positive","4","16.000000","300","0.400000","110"
"beetle_legs","Beetle Legs","ShroomBeetleLegsBlackReach","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000820","FE6B0820","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","1.000000","20","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsBlackReach","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000820","FE6B0820","fortify_speech","Fortify Speech","REQ_Alch_FortifySpeech","Skyrim.esm","Requiem - Alchemy Redone.esp","000D6947","000D6947","positive","2","2.000000","120","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsBlackReach","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000820","FE6B0820","resist_magic","Resist Magic","REQ_Alch_ResistMagic","Skyrim.esm","Requiem - Alchemy Redone.esp","00039E51","00039E51","positive","3","2.000000","120","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsBlackReach","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000820","FE6B0820","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","4","4.000000","600","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsRed","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081F","FE6B081F","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","1.000000","20","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsRed","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081F","FE6B081F","fortify_speech","Fortify Speech","REQ_Alch_FortifySpeech","Skyrim.esm","Requiem - Alchemy Redone.esp","000D6947","000D6947","positive","2","2.000000","120","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsRed","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081F","FE6B081F","resist_fire","Resist Fire","REQ_Alch_ResistFire","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEA","0003EAEA","positive","3","4.000000","120","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsRed","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081F","FE6B081F","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","4","4.000000","600","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsBlue","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081E","FE6B081E","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","1.000000","20","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsBlue","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081E","FE6B081E","fortify_speech","Fortify Speech","REQ_Alch_FortifySpeech","Skyrim.esm","Requiem - Alchemy Redone.esp","000D6947","000D6947","positive","2","2.000000","120","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsBlue","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081E","FE6B081E","resist_frost","Resist Frost","REQ_Alch_ResistFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEB","0003EAEB","positive","3","4.000000","120","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsBlue","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081E","FE6B081E","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","4","4.000000","600","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsYellow","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081D","FE6B081D","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","1.000000","20","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsYellow","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081D","FE6B081D","fortify_speech","Fortify Speech","REQ_Alch_FortifySpeech","Skyrim.esm","Requiem - Alchemy Redone.esp","000D6947","000D6947","positive","2","2.000000","120","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsYellow","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081D","FE6B081D","resist_shock","Resist Shock","REQ_Alch_ResistShock","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEC","0003EAEC","positive","3","4.000000","120","0.100000","10"
"beetle_legs","Beetle Legs","ShroomBeetleLegsYellow","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081D","FE6B081D","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","4","4.000000","600","0.100000","10"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterBlackReach","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081C","FE6B081C","drugged","Drugged","ShroomBeetleClusterBlackReachDrug","Shroom Beetles.esp","Shroom Beetles.esp","05000819","FE6B0819","positive","1","0.000000","60","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterBlackReach","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081C","FE6B081C","cure_poison","Cure Poison","REQ_Alch_CurePoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00109ADD","00109ADD","positive","2","2.000000","0","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterBlackReach","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081C","FE6B081C","resist_magic","Resist Magic","REQ_Alch_ResistMagic","Skyrim.esm","Requiem - Alchemy Redone.esp","00039E51","00039E51","positive","3","2.000000","120","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterBlackReach","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081C","FE6B081C","fortify_illusion","Fortify Illusion","REQ_Alch_FortifyIllusion","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB27","0003EB27","positive","4","4.000000","120","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterYellow","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081B","FE6B081B","drugged","Drugged","ShroomBeetleClusterYellowDrug","Shroom Beetles.esp","Shroom Beetles.esp","05000818","FE6B0818","positive","1","0.000000","60","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterYellow","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081B","FE6B081B","cure_poison","Cure Poison","REQ_Alch_CurePoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00109ADD","00109ADD","positive","2","2.000000","0","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterYellow","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081B","FE6B081B","resist_shock","Resist Shock","REQ_Alch_ResistShock","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEC","0003EAEC","positive","3","4.000000","120","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterYellow","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081B","FE6B081B","fortify_alteration","Fortify Alteration","REQ_Alch_FortifyAlteration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB24","0003EB24","positive","4","4.000000","120","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterBlue","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081A","FE6B081A","drugged","Drugged","ShroomBeetleClusterBlueDrug","Shroom Beetles.esp","Shroom Beetles.esp","05000817","FE6B0817","positive","1","0.000000","60","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterBlue","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081A","FE6B081A","cure_poison","Cure Poison","REQ_Alch_CurePoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00109ADD","00109ADD","positive","2","2.000000","0","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterBlue","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081A","FE6B081A","resist_frost","Resist Frost","REQ_Alch_ResistFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEB","0003EAEB","positive","3","4.000000","120","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterBlue","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","0500081A","FE6B081A","fortify_alteration","Fortify Alteration","REQ_Alch_FortifyAlteration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB24","0003EB24","positive","4","4.000000","120","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterRed","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000810","FE6B0810","drugged","Drugged","ShroomBeetleClusterRedDrug","Shroom Beetles.esp","Shroom Beetles.esp","05000811","FE6B0811","positive","1","0.000000","60","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterRed","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000810","FE6B0810","cure_poison","Cure Poison","REQ_Alch_CurePoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00109ADD","00109ADD","positive","2","2.000000","0","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterRed","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000810","FE6B0810","resist_fire","Resist Fire","REQ_Alch_ResistFire","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEA","0003EAEA","positive","3","4.000000","120","0.250000","25"
"mushroom_cluster","Mushroom Cluster","ShroomBeetleClusterRed","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000810","FE6B0810","fortify_alteration","Fortify Alteration","REQ_Alch_FortifyAlteration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB24","0003EB24","positive","4","4.000000","120","0.250000","25"
"beetle_wax","Beetle Wax","ShroomBeetleWax","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000804","FE6B0804","damage_stamina","Damage Stamina","REQ_Alch_DamageStamina","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0003A2C6","0003A2C6","negative","1","16.000000","0","0.100000","1"
"beetle_wax","Beetle Wax","ShroomBeetleWax","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000804","FE6B0804","lingering_damage_stamina","Lingering Damage Stamina","REQ_Alch_LingeringDamageStamina","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0010DE5E","0010DE5E","negative","2","2.000000","15","0.100000","1"
"beetle_wax","Beetle Wax","ShroomBeetleWax","Shroom Beetles.esp","LoreRim - Alchemy Tweaks.esp","05000804","FE6B0804","damage_stamina_regeneration","Damage Stamina Regeneration","REQ_Alch_DamageStaminaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2C","00073F2C","negative","3","32.000000","60","0.100000","1"
